etid,company,country,year,date,fine_eur,sector,articles,tier,violation_type,authority,turnover_eur,turnover_year,turnover_basis,turnover_source,turnover_origin,is_financial,confidence,index,url,source_url,row_source,articles_raw,eprivacy
ETid-524,Unknown,Norway,2021,2021-01-12,38600,Employment,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Norwegian Supervisory Authority (Datatilsynet),,,,,,,,,https://www.enforcementtracker.com/ETid-524,https://www.datatilsynet.no/regelverk-og-verktoy/lover-og-regler/avgjorelser-fra-datatilsynet/2021/far-gebyr-for-videresending-av-e-post/,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-573,Unknown,Norway,2021,2021-03-02,24400,Employment,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Norwegian Supervisory Authority (Datatilsynet),,,,,,,,,https://www.enforcementtracker.com/ETid-573,https://www.datatilsynet.no/regelverk-og-verktoy/lover-og-regler/avgjorelser-fra-datatilsynet/2021/far-gebyr-for-ulovleg-vidaresending-av-e-post/,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-735,Unknown,Norway,2021,2021-06-22,24800,Employment,Art. 5|Art. 6|Art. 13|Art. 17|Art. 21,4%,Insufficient legal basis for data processing,Norwegian Supervisory Authority (Datatilsynet),,,,,,,,,https://www.enforcementtracker.com/ETid-735,https://www.datatilsynet.no/aktuelt/aktuelle-nyheter-2021/gebyr-for-innsyn-i-tidligere-ansatts-e-postkasse-og-manglende-avslutning-av-e-postkassen/,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 17 GDPR, Art. 21 GDPR",
ETid-809,Waxing Palace AS,Norway,2021,2021-08-12,9600,Industry and Commerce,Art. 5|Art. 6|Art. 13,4%,Insufficient legal basis for data processing,Norwegian Supervisory Authority (Datatilsynet),,,,,,,,,https://www.enforcementtracker.com/ETid-809,https://www.datatilsynet.no/aktuelt/aktuelle-nyheter-2021/gebyr-til-waxing-palace-as/,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR",
ETid-681,Cyfrowy Polsat S.A.,Poland,2021,2021-04-22,245000,"Media, Telecoms and Broadcasting",Art. 24|Art. 32|Art. 34,2%,Insufficient technical and organisational measures to ensure information security,Polish Data Protection Authority (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-681,https://www.uodo.gov.pl/decyzje/DKN.5130.3114.2020,powerbi-export-2026-09-20,"Art. 24 (1) GDPR, Art. 32 (1), (2) GDPR, Art. 34 (1) GDPR",
ETid-2758,24/7 Communication Sp. z o.o.,Poland,2025,2025-07-21,43000,Employment,Art. 5|Art. 25|Art. 38,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2758,https://uodo.gov.pl/pl/138/3827,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 25 (1) GDPR, Art. 38 (1) GDPR",
ETid-583,Anwara Sp. z.o.o.,Poland,2021,2021-01-15,4600,Public Sector and Education,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-583,https://uodo.gov.pl/decyzje/DKE.561.16.2020,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 (1) a) GDPR",
ETid-2326,Association,Poland,2024,2024-04-30,210,Individuals and Private Associations,Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2326,https://uodo.gov.pl/decyzje/DKN.5131.58.2022,powerbi-export-2026-09-20,Art. 33 (1) GDPR,
ETid-901,Bank Millennium S.A,Poland,2021,2021-10-14,78000,"Finance, Insurance and Consulting",Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-901,https://uodo.gov.pl/decyzje/DKN.5131.16.2021,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-2518,Centrum Medyczne Ujastek Sp. z o.o.,Poland,2024,2024-01-17,273000,Health Care,Art. 5|Art. 6|Art. 9|Art. 13|Art. 25|Art. 32,4%,Non-compliance with general data processing principles,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2518,https://uodo.gov.pl/decyzje/DKN.5131.4.2024,powerbi-export-2026-09-20,"Art. 5 (1) a), f) GDPR, Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 9 (1) GDPR, Art. 13 (1), (2) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR",
ETid-2588,Chief Commander of the Police,Poland,2025,2025-03-24,17600,Public Sector and Education,Art. 6|Art. 9,4%,Insufficient legal basis for data processing,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2588,https://uodo.gov.pl/decyzje/DS.523.4750.2023,powerbi-export-2026-09-20,"Art. 6 (1) GDPR, Art. 9 (1) GDPR",
ETid-102,ClickQuickNow,Poland,2019,2019-10-16,47000,Industry and Commerce,Art. 5,4%,Non-compliance with general data processing principles,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-102,https://uodo.gov.pl/decyzje/ZSPR.421.7.2019,powerbi-export-2026-09-20,Art. 5 GDPR,
ETid-2369,Committee,Poland,2024,2024-04-24,2500,Individuals and Private Associations,Art. 5|Art. 25|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2369,https://uodo.gov.pl/pl/138/3078,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR",
ETid-1808,Company,Poland,2023,2023-02-08,7200,"Finance, Insurance and Consulting",Art. 5|Art. 24|Art. 25|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1808,https://www.uodo.gov.pl/decyzje/DKN.5131.50.2021,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 24 (1) GDPR, Art. 25 (1), (2) GDPR, Art. 32 (1), (2) GDPR",
ETid-1961,Company,Poland,2023,2023-05-31,10600,Not assigned,Art. 5|Art. 25|Art. 32|Art. 33|Art. 34,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1961,https://uodo.gov.pl/decyzje/DKN.5131.8.2021,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR, Art. 33 (1) GDPR, Art. 34 (1), (2) GDPR",
ETid-1978,Company,Poland,2023,2023-06-21,7500,Not assigned,Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1978,https://uodo.gov.pl/decyzje/DOKE.561.1.2023,powerbi-export-2026-09-20,"Art. 58 (1) a), e) GDPR",
ETid-1980,Company,Poland,2023,2023-06-02,4300,Not assigned,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1980,https://uodo.gov.pl/decyzje/DKE.561.38.2022,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 (1) a), e) GDPR",
ETid-1981,Company,Poland,2023,2023-05-31,2300,Not assigned,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1981,https://uodo.gov.pl/decyzje/DKE.561.37.2022,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 (1) a), e) GDPR",
ETid-1982,Company,Poland,2023,2023-01-25,4100,Not assigned,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1982,https://www.uodo.gov.pl/decyzje/DKE.561.35.2022,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 (1) a), e) GDPR",
ETid-2053,Company,Poland,2023,2023-07-12,2500,Not assigned,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2053,https://uodo.gov.pl/decyzje/DKN.5131.43.2022,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-2082,Company,Poland,2023,2023-07-18,3400,Not assigned,Art. 5|Art. 24|Art. 25|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2082,https://uodo.gov.pl/decyzje/DKN.5131.47.2022,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 24 (1) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR",
ETid-2182,Company,Poland,2022,2022-12-30,6300,Not assigned,Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2182,https://uodo.gov.pl/decyzje/DKE.561.20.2022,powerbi-export-2026-09-20,"Art. 58 (1) a), e) GDPR",
ETid-2258,Company,Poland,2023,2023-12-13,5500,Not assigned,,,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2258,https://uodo.gov.pl/decyzje/DOKE.561.18.2023,powerbi-export-2026-09-20,Unknown,
ETid-2428,Company,Poland,2024,2024-05-20,336000,Health Care,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2428,https://uodo.gov.pl/decyzje/DKN.5112.35.2021,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1), (2) GDPR",
ETid-2591,Company,Poland,2024,2024-12-18,135600,"Finance, Insurance and Consulting",Art. 38|Art. 30|Art. 35,2%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2591,https://uodo.gov.pl/decyzje/DKN.5112.14.2022,powerbi-export-2026-09-20,"Art. 38 (3) GDPR, Art. 30 (1) GDPR, Art. 35 (1), (7) GDPR",
ETid-2940,Court Bailiff,Poland,2025,2025-10-23,5000,Public Sector and Education,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2940,https://orzeczenia.uodo.gov.pl/document/urn:ndoc:gov:pl:uodo:2024:dkn_5131_17/content,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1), (2) GDPR",
ETid-2181,Disciplinary officer,Poland,2023,2023-04-20,5400,Public Sector and Education,Art. 5|Art. 25|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2181,https://uodo.gov.pl/decyzje/DKN.5131.31.2022,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR",
ETid-2253,District Court Krakow,Poland,2023,2023-12-19,2300,Public Sector and Education,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2253,https://www.uodo.gov.pl/decyzje/DKN.5131.42.2022,powerbi-export-2026-09-20,"Art. 33 (1), (3) GDPR, Art. 34 (1), (2) GDPR",
ETid-3063,DPD Polska sp. z o.o.,Poland,2026,2026-02-05,2682000,Transportation and Energy,Art. 5|Art. 24|Art. 29|Art. 32,4%,Insufficient data processing agreement,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-3063,https://orzeczenia.uodo.gov.pl/document/urn:ndoc:gov:pl:uodo:2023:dkn_5112_1/content?query=,powerbi-export-2026-09-20,"Art. 5 (1) a), f), (2) GDPR, Art. 24 (1), (2) GDPR, Art. 29 GDPR, Art. 32 (1), (4) GDPR",
ETid-332,East Power Sp. z o.o.,Poland,2020,2020-07-10,3400,Transportation and Energy,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-332,https://uodo.gov.pl/decyzje/DKE.561.1.2020,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 GDPR",
ETid-3066,Election Committee of Karol Nawrocki,Poland,2026,2026-02-13,8470,Individuals and Private Associations,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-3066,https://orzeczenia.uodo.gov.pl/document/urn:ndoc:gov:pl:uodo:2025:dkn_5131_12/content,powerbi-export-2026-09-20,"Art. 5 (1) GDPR, Art. 6 (1) GDPR",
ETid-584,Enea S.A.,Poland,2021,2021-01-11,30000,Transportation and Energy,Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),10605294000,2023,standalone,biznesradar,carried-by-etid,0,medium,2.828775892492938e-06,https://www.enforcementtracker.com/ETid-584,https://www.uodo.gov.pl/decyzje/DKN.5131.7.2020,powerbi-export-2026-09-20,Art. 33 (1) GDPR,
ETid-2764,Entrepreneur,Poland,2025,2025-07-28,4400,Employment,Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2764,https://uodo.gov.pl/pl/138/3834,powerbi-export-2026-09-20,"Art. 58 (1) a), e) GDPR",
ETid-410,Entrepreneur running a non-public nursery and pre-school,Poland,2020,2020-06-03,1168,Individuals and Private Associations,Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-410,https://uodo.gov.pl/decyzje/DKE.561.2.2020,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 GDPR",
ETid-1203,Esselmann Technika Pojazdowa Sp. z o.o. Sp. k.,Poland,2022,2022-06-06,3500,Industry and Commerce,Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1203,https://www.uodo.gov.pl/decyzje/DKN.5110.12.2021,powerbi-export-2026-09-20,Art. 33 GDPR,
ETid-1104,Fortum Marketing and Sales Polska S.A.,Poland,2022,2022-01-19,1000000,Transportation and Energy,Art. 5|Art. 24|Art. 25|Art. 28|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1104,https://www.uodo.gov.pl/pl/138/2389,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 24 (1) GDPR, Art. 25 (1) GDPR, Art. 28 (1) GDPR, Art. 32 (1), (2) GDPR",
ETid-3064,Fundację Lumus,Poland,2026,2026-02-10,5220,Individuals and Private Associations,Art. 33|Art. 34|Art. 37|Art. 38,2%,Non-compliance with general data processing principles,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-3064,https://orzeczenia.uodo.gov.pl/document/urn:ndoc:gov:pl:uodo:2025:dkn_5131_15/content?query=,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR, Art. 37 (7) GDPR, Art. 38 (6) GDPR,",
ETid-769,Fundację Promocji Mediacji i Edukacji Prawnej Lex Nostra,Poland,2021,2021-06-30,3000,Public Sector and Education,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-769,https://uodo.gov.pl/decyzje/DKN.5131.11.2020,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-729,Funeda Sp. z o.o.,Poland,2021,2021-03-19,4900,"Finance, Insurance and Consulting",Art. 31|Art. 58,2%,Insufficient cooperation with supervisory authority,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-729,https://www.uodo.gov.pl/decyzje/DKE.561.25.2020,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 (1) a), e)  GDPR",
ETid-2589,Funeral Home,Poland,2025,2025-04-15,7800,Health Care,Art. 5,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2589,https://uodo.gov.pl/pl/138/3639,powerbi-export-2026-09-20,Art. 5 (2) GDPR,
ETid-1269,Głównego Geodetę Kraju,Poland,2022,2022-07-06,12450,Public Sector and Education,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1269,https://www.uodo.gov.pl/decyzje/DKN.5131.27.2022,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-2915,Gynecological Center,Poland,2025,2025-10-27,9450,Health Care,,,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2915,https://uodo.gov.pl/pl/138/3933,powerbi-export-2026-09-20,Unknown,
ETid-2468,Healthcare facility,Poland,2024,2024-06-13,9200,Health Care,Art. 24|Art. 25|Art. 32|Art. 34,2%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2468,https://www.uodo.gov.pl/decyzje/DKN.5131.57.2022,powerbi-export-2026-09-20,"Art. 24 (1) GDPR, Art. 25 (1) GDPR, Art. 32 (1), (2) GDPR, Art. 34 (1) GDPR",
ETid-2493,Hospital,Poland,2024,2024-11-26,6900,Health Care,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-2493,https://www.uodo.gov.pl/decyzje/DKN.5131.6.2024,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1), (2) GDPR",
ETid-3114,Housing Associaction,Poland,2026,2026-04-07,2350,Real Estate,Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-3114,https://orzeczenia.uodo.gov.pl/document/urn:ndoc:gov:pl:uodo:2025:dkn_5131_16/content,powerbi-export-2026-09-20,Art. 33 (1) GDPR,
ETid-1732,Housing Association,Poland,2023,2023-02-07,321,Real Estate,Art. 5|Art. 28|Art. 33|Art. 34,4%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1732,https://www.uodo.gov.pl/pl/138/2656,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 28 (1), (3), (9) GDPR, Art. 33 (1) GDPR, Art. 34 (1), (2) GDPR",
ETid-1759,Housing cooperative,Poland,2023,2023-03-01,11100,Individuals and Private Associations,Art. 33|Art. 34,2%,Insufficient fulfilment of data breach notification obligations,Polish National Personal Data Protection Office (UODO),,,,,,,,,https://www.enforcementtracker.com/ETid-1759,https://uodo.gov.pl/pl/138/2658,powerbi-export-2026-09-20,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-509,ID Finance Poland Sp. z o.o.,Poland,2020,2020-12-17,235300,"Finance, Insurance and Consulting",Art. 5|Art. 25|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Polish National Personal Data Protection Office (UODO),133446799.99999999,,legacy,,carried-by-etid,,legacy,0.001763249474697033,https://www.enforcementtracker.com/ETid-509,https://uodo.gov.pl/decyzje/DKN.5130.1354.2020,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 25 (1) GDPR, Art. 32 (1) b), d), (2) GDPR",
